naughty by nature	72307	408	43	0 0 1 8 102 181 115	4 19 372 17 2 2 70 9
the legends	72301	251	82	0 0 3 35 46 102 90	1 34 192 6 2 3 118 30
access	72212	107	92	0 0 0 1 38 88 57	0 39 102 4 0 1 65 17
bodyjar	72206	239	34	0 0 0 0 61 124 54	4 4 125 79 0 1 29 44
the rentals	72198	205	69	0 0 0 2 104 96 47	0 11 43 6 0 1 199 29
belly	72183	222	84	0 1 2 32 80 89 58	3 10 163 10 0 2 149 10
novaspace	72181	614	93	0 2 4 70 131 284 132	1 13 622 20 0 10 77 30
rival schools	72160	315	50	0 0 0 4 140 111 87	0 5 237 11 1 1 131 11
common market	72157	265	21	0 0 0 15 55 105 62	1 2 134 5 2 1 154 3
trouble	72148	268	24	0 0 1 17 92 84 61	0 13 213 7 0 2 69 15
jim gaffigan	72133	331	67	0 0 1 10 182 105 63	4 5 36 0 0 0 398 2
man with no name	72131	459	51	0 1 2 71 106 169 77	2 12 434 10 2 20 68 17
pain confessor	72120	238	28	0 0 0 1 56 110 84	0 4 258 2 0 4 14 7
six ft ditch	72118	245	40	0 0 0 1 27 129 97	3 4 272 1 1 1 8 12
janes addiction	72100	440	120	0 2 4 75 147 173 62	3 13 301 25 0 3 234 51
alexander brandon	72069	204	7	0 0 0 1 69 59 64	0 3 180 11 0 3 32 1
four letter lie	72054	185	82	0 0 0 1 2 125 110	0 7 147 14 0 1 97 17
daniele silvestri	72008	524	227	0 2 19 122 154 203 142	1 4 791 2 2 4 16 6
the flying burrito brothers	72007	410	70	2 16 77 122 88 49 46	2 18 226 11 3 0 274 14
mother love bone	72001	384	133	0 0 3 60 119 169 94	3 7 340 12 2 20 110 69
hector	71994	229	84	0 0 1 16 129 66 75	0 0 341 2 0 0 6 3
udg	71978	169	88	0 0 0 0 73 73 68	0 0 265 0 0 0 2 0
la costa brava	71977	252	113	0 0 1 7 71 136 110	1 6 379 1 1 0 15 16
adrian belew	71957	312	31	0 1 32 64 61 50 69	1 12 184 3 0 8 144 26
candy dulfer	71926	406	69	0 17 44 114 58 48 77	5 45 391 4 1 3 59 18
the real tuesday weld	71917	220	104	0 0 1 41 72 82 73	2 7 203 5 2 8 144 3
berliner philharmoniker	71857	319	120	0 3 6 44 181 53 70	3 23 342 2 0 15 76 30
prostitute disfigurement	71848	279	34	0 0 0 2 47 165 75	1 11 224 12 2 12 36 30
little wings	71831	195	112	0 0 1 6 149 53 50	0 18 115 8 0 5 199 8
nebula	71824	395	42	0 0 4 79 160 60 59	3 7 352 7 1 2 84 24
kenny rogers	71819	473	119	0 91 121 73 42 59 74	11 49 366 23 0 12 177 27
allan holdsworth	71801	362	17	1 4 74 61 40 64 60	2 26 221 5 0 14 111 41
h.u.v.a. network	71796	363	38	0 1 3 19 115 113 81	4 10 340 11 0 10 59 5
silent stream of godless elegy	71761	170	49	0 0 0 1 108 45 43	4 2 201 1 0 8 9 4
vama veche	71756	169	158	0 0 0 1 27 106 172	0 1 339 0 0 0 2 0
nil karaibrahimgil	71740	417	306	0 2 8 34 245 268 84	0 0 107 3 2 645 30 5
boom bip	71723	309	72	0 0 2 8 65 135 114	3 25 259 7 3 7 132 8
kenny wayne shepherd band	71689	327	57	0 4 46 47 60 84 63	2 13 191 8 0 8 167 22
the rascals	71687	310	185	0 0 4 25 151 213 42	3 24 411 7 1 9 47 44
the pastels	71643	241	104	0 0 3 33 84 95 66	6 33 224 11 2 3 116 21
dj wich	71635	237	23	0 0 0 1 4 127 87	0 0 269 0 0 0 2 1
bitch alert	71574	91	130	0 0 0 16 17 83 74	1 2 201 1 0 5 17 11
dubska	71567	219	177	0 0 0 1 41 125 170	7 2 393 3 3 1 2 2
dj format	71538	413	46	0 0 1 6 111 154 125	2 12 409 23 1 2 69 6
torture killer	71494	256	21	0 0 3 3 72 109 57	1 3 252 3 0 6 12 6
slick shoes	71477	228	30	0 0 0 1 5 148 76	1 13 105 9 0 1 98 44
floetry	71474	287	252	0 1 17 111 109 39 125	12 28 263 9 6 6 240 23
dexter gordon	71472	571	67	0 114 124 89 40 50 74	8 38 418 13 2 18 210 39
kyoto jazz massive	71447	481	109	1 3 5 84 61 219 124	3 70 464 9 1 34 61 29
foxy shazam	71444	183	101	0 0 0 3 27 153 90	1 4 103 6 1 1 193 5
oysterband	71383	136	70	0 2 8 24 36 45 61	0 2 174 2 1 0 56 3
wohnout	71333	127	27	0 0 0 1 18 43 75	0 1 161 1 0 0 0 1
mimikry	71327	156	45	0 0 0 0 22 96 76	0 0 228 0 0 1 1 0
deathchain	71326	219	26	0 0 1 1 36 105 69	1 6 224 0 0 3 18 7
shelter	71324	240	27	0 0 0 0 114 70 47	0 7 188 4 0 1 42 47
deadsy	71318	136	64	0 0 0 2 62 90 32	2 1 74 6 0 1 125 9
dino merlin	71314	161	101	0 0 0 17 90 79 45	1 0 238 2 0 10 19 3
eraserheads	71291	122	97	0 0 1 28 58 56 56	0 177 9 9 0 3 44 1
mu330	71265	223	41	0 0 0 4 74 75 85	2 3 118 4 1 0 154 8
unsraw	71250	123	148	0 0 0 2 29 107 94	0 19 209 3 0 1 35 31
big & rich	71249	200	107	0 0 4 64 90 54 63	0 1 70 4 0 1 250 9
farewell	71229	156	133	0 0 1 1 14 118 125	1 6 105 15 1 1 157 16
astronautalis	71209	174	59	0 0 0 2 68 77 54	2 4 104 9 0 3 136 5
luke pickett	71156	120	145	0 0 0 1 4 127 114	0 1 209 12 1 5 34 16
jes	71152	407	85	0 0 1 12 92 260 81	2 19 398 14 0 17 76 8
dj spooky	71137	365	36	0 0 3 42 81 152 70	1 12 259 18 0 4 172 15
bonaparte	71131	251	186	0 0 0 2 117 203 55	4 5 439 10 3 1 8 5
tonedeff	71123	200	34	0 0 0 1 24 113 60	0 1 171 4 2 1 73 0
penumbra	71116	290	98	0 0 14 29 166 38 88	2 5 289 4 1 21 51 42
piana	71099	169	78	0 0 2 6 87 90 42	2 70 162 5 0 8 45 11
dreadsquad	71097	292	121	0 0 0 1 20 156 192	6 2 408 4 7 2 2 0
ashram	71091	157	117	0 0 0 4 121 70 50	2 18 189 2 0 49 21 16
ringworm	71007	224	17	0 0 0 1 54 118 42	0 8 111 8 0 2 137 3
s.p.o.c.k	70982	217	31	0 0 1 28 57 76 54	0 1 256 1 0 2 16 5
muscles	70949	302	150	0 0 1 4 113 214 63	1 12 155 150 1 0 157 26
mike ness	70916	290	102	0 1 2 59 66 109 100	1 3 237 5 1 3 142 33
trace adkins	70878	235	105	0 4 78 68 36 45 59	1 5 113 9 0 3 238 6
espers	70814	311	132	0 3 17 101 116 66 79	0 21 303 9 0 14 145 15
grand theft auto	70762	288	19	0 0 0 3 80 145 60	2 5 271 11 1 3 38 14
tanya stephens	70722	265	168	0 1 3 55 136 94 82	6 5 397 3 8 2 36 14
solomon burke	70716	408	130	2 17 100 91 100 35 60	2 11 401 11 0 5 136 21
the drones	70702	198	45	0 0 1 16 69 54 58	1 2 112 131 0 2 34 4
bosse	70698	165	143	0 0 1 5 93 103 72	2 2 325 2 1 1 1 0
ilan eshkeri	70694	208	100	0 0 0 5 128 98 50	1 5 274 5 1 6 32 9
50 hertz	70685	160	38	0 0 2 4 10 98 69	2 2 207 1 0 1 4 3
days in grief	70679	135	25	0 0 0 0 20 55 64	0 1 159 3 1 0 6 2
miss kittin & the hacker	70663	576	196	0 1 4 87 84 260 209	2 8 669 12 2 15 86 70
hot club de paris	70658	260	92	0 0 2 5 138 92 76	1 11 332 0 0 0 24 10
josh kelley	70639	231	245	0 0 5 48 155 149 57	5 33 201 11 0 10 220 43
cassetteboy	70639	233	12	0 0 1 14 22 101 82	2 3 237 9 0 2 42 0
brian setzer	70635	317	81	0 1 21 118 86 46 65	2 17 251 8 2 3 105 54
bleach	70624	204	74	0 0 0 4 89 117 45	6 11 112 6 2 5 140 21
evil nine	70557	535	63	0 0 2 44 125 237 98	4 21 487 20 1 9 116 16
skambankt	70536	143	54	0 0 0 1 41 61 70	0 0 210 0 0 0 2 0
tism	70528	131	18	0 0 0 7 35 31 59	1 1 35 97 0 1 37 0
the reindeer section	70508	195	133	0 0 1 22 95 105 71	0 9 211 13 1 3 105 20
joseph loduca	70494	76	64	0 0 0 3 29 50 49	0 2 94 4 0 4 39 10
capn jazz	70448	238	49	0 0 0 3 62 110 91	0 10 106 15 0 1 175 15
the exploding hearts	70443	229	108	0 0 0 29 127 75 65	0 9 79 6 0 0 269 7
birdman	70431	403	37	0 0 1 2 53 169 143	3 4 268 4 0 3 184 10
planet x	70416	263	13	0 1 2 51 64 66 43	2 12 181 5 0 11 54 32
phil ochs	70385	235	79	1 18 21 15 102 50 59	0 3 138 7 0 9 205 13
dj taka	70378	136	36	0 0 0 0 16 58 81	1 63 36 3 1 0 80 14
fog	70358	184	39	0 0 1 3 52 84 59	1 16 140 5 0 0 93 7
normalsi	70356	188	212	0 0 0 3 34 123 183	4 2 409 2 2 1 2 0
jota quest	70337	484	200	0 0 6 83 115 269 131	0 5 42 0 1 2 19 648
brightblack morning light	70333	307	92	0 0 4 45 68 170 53	0 11 178 18 0 1 244 11
birds of tokyo	70306	190	76	0 0 0 0 32 124 80	0 2 38 213 0 2 21 3
rex the dog	70287	536	89	0 0 3 28 100 217 189	2 21 565 8 3 9 58 20
patent ochsner	70244	180	48	0 0 1 7 32 72 65	2 1 238 2 0 0 5 1
kunteynir	70244	178	17	0 0 1 4 18 94 52	1 3 202 2 2 1 2 2
natasha st-pier	70242	230	99	0 15 8 67 69 40 72	9 7 260 7 0 6 43 24
submersed	70235	231	60	0 0 0 3 67 115 67	4 3 210 7 0 2 60 19
phil keaggy	70229	165	24	0 2 6 24 24 34 50	2 2 52 5 0 0 141 8
riger	70183	203	44	0 0 0 5 59 85 75	0 0 256 1 0 2 7 3
nopsajalka	70177	236	81	0 0 0 0 62 118 105	1 0 345 0 0 0 0 1
gorilla zoe	70172	373	41	0 0 0 3 81 148 123	3 8 193 5 1 1 226 2
son of dork	70148	116	224	0 0 0 1 4 190 119	2 12 240 10 1 6 33 60
maps	70100	367	104	0 0 2 43 124 136 78	1 14 362 13 1 3 99 18
bratmobile	70100	102	180	0 0 0 12 142 41 68	3 6 128 8 1 8 146 19
pendragon	70087	249	25	0 2 8 60 39 59 62	2 11 231 2 0 10 21 12
mcvaffe	70038	181	18	0 0 0 1 68 71 43	0 8 86 6 0 0 113 8
i:scintilla	70038	223	96	0 0 0 41 134 61 53	2 2 211 12 0 5 101 14
matt elliott	70032	204	65	0 0 1 2 69 93 65	7 14 250 2 1 15 24 6
wishbone ash	70019	276	31	0 13 22 59 44 45 72	2 6 260 2 2 12 40 20
forgotten boys	70009	157	77	0 0 0 2 15 117 80	1 1 13 2 0 0 3 225
oblivians	69999	255	73	0 0 4 51 27 109 81	1 7 189 6 1 4 161 11
kampfar	69980	327	101	0 0 1 17 125 158 79	1 7 377 10 1 9 36 14
wavves	69962	279	95	0 0 0 4 137 116 67	1 11 168 15 1 3 200 14
lunatic soul	69950	222	95	0 0 3 25 150 46 46	2 8 264 7 1 18 21 12
j. tillman	69935	197	97	0 1 2 44 97 57 47	2 7 172 8 0 3 145 4
don mclean	69928	476	173	0 32 135 142 84 52 69	4 44 408 29 0 30 170 44
slot	69927	252	114	0 0 0 0 3 152 180	0 13 359 0 0 2 8 10
voicst	69926	273	109	0 0 2 55 99 139 59	0 1 391 1 2 3 17 5
ligeia	69873	200	36	0 0 0 0 3 120 84	0 2 119 9 1 1 101 11
neon neon	69853	430	128	0 0 1 21 143 206 88	1 14 473 17 1 9 95 25
raymond scott	69800	328	44	0 1 14 62 45 136 76	2 22 237 10 0 4 177 12
kelley polar	69761	402	135	0 1 3 9 84 146 199	3 11 425 14 1 10 105 36
jeremy enigk	69747	222	89	0 1 2 23 87 108 59	2 3 100 10 0 0 217 14
tsuneo imahori	69746	222	41	0 0 0 2 9 178 52	0 13 142 4 2 4 104 20
agnes	69745	351	142	0 0 4 44 143 124 106	3 5 458 6 0 0 26 22
marcos valle	69740	377	116	1 16 64 104 108 49 55	1 106 273 5 2 9 69 121
totenmond	69735	173	14	0 0 0 3 71 39 55	0 3 188 0 0 1 3 1
horace silver	69701	618	61	1 63 128 117 52 84 84	3 70 443 9 1 13 201 53
i would set myself on fire for you	69692	209	57	0 0 0 0 4 130 113	0 6 143 18 0 1 103 18
hope sandoval & the warm inventions	69668	253	104	0 3 6 83 62 78 64	3 30 216 11 0 13 120 19
banda bassotti	69657	288	65	0 0 0 19 151 99 56	6 9 322 5 2 4 13 27
art blakey & the jazz messengers	69650	567	47	2 47 108 130 77 52 66	6 53 347 13 2 13 226 54
para one	69646	496	98	0 1 3 6 179 249 68	1 20 465 20 1 5 119 34
van hunt	69628	197	129	0 0 4 47 54 85 63	3 13 150 3 4 3 191 9
carlos vives	69606	347	179	0 2 20 57 153 156 60	0 9 137 2 8 5 163 278
our last night	69600	193	43	0 0 0 0 15 121 79	0 8 107 13 0 1 107 16
soul position	69587	333	39	0 0 1 1 154 103 53	0 4 221 4 1 4 160 8
jandek	69565	213	25	0 0 1 19 65 65 67	3 9 109 16 0 0 142 6
kaddisfly	69554	198	36	0 0 0 2 52 96 61	2 6 91 12 1 3 126 14
budgie	69549	310	41	0 3 9 118 87 36 58	0 5 267 13 0 11 65 30
floorpunch	69547	246	55	0 0 0 2 35 138 101	1 3 155 14 0 1 142 15
chasing victory	69528	207	63	0 0 0 0 4 131 106	1 3 107 11 1 1 140 20
georges bizet	69503	540	148	0 78 86 136 89 79 63	7 35 444 11 3 47 152 80
martin l. gore	69478	298	192	0 0 2 117 141 75 57	4 6 401 2 0 17 66 32
girls against boys	69430	228	41	0 1 2 17 38 89 69	1 6 199 5 0 3 77 4
raintime	69416	281	36	0 0 0 4 57 146 91	3 13 243 9 0 4 53 9
loretta lynn	69411	322	139	2 62 102 38 67 45 74	2 7 198 14 0 3 291 20
linda ronstadt	69355	304	79	0 18 16 60 53 68 83	2 34 136 22 1 4 235 18
adam tensta	69342	372	139	0 0 0 1 84 150 201	0 4 531 1 0 2 23 1
nanci griffith	69336	282	92	0 7 25 62 45 64 78	0 16 196 8 0 1 208 2
crystal stilts	69325	352	150	0 1 3 43 127 160 62	4 10 307 16 0 5 216 15
i am the avalanche	69307	152	62	0 0 0 0 2 135 60	0 5 48 1 0 1 175 4
j.m.k.e.	69262	118	43	0 0 0 5 34 46 57	0 1 173 0 0 0 1 0
giacomo puccini	69259	511	132	2 77 106 92 95 50 66	6 16 452 17 3 30 154 52
cripple bastards	69218	251	23	0 0 1 5 99 84 48	1 7 214 4 0 4 35 34
tonic	69189	310	156	0 1 2 52 170 103 66	5 13 189 27 0 19 224 29
ed rush & optical	69183	508	39	0 0 2 8 276 118 71	4 9 507 12 0 2 59 8
rebellion	69158	191	25	0 0 0 6 74 70 44	3 0 186 3 1 2 16 18
an cafe	69151	78	182	0 0 0 1 22 118 104	1 13 183 5 1 1 43 39
the mongoloids	69151	214	18	0 0 1 1 3 97 98	0 2 84 4 0 0 157 0
jacques loussier trio	69134	329	76	0 3 74 53 76 74 64	3 21 324 10 1 31 49 21
phideaux	69132	229	21	0 1 20 50 45 33 73	0 9 183 6 3 19 42 16
labyrinth	69132	285	36	0 0 1 7 154 73 55	1 18 199 4 1 4 47 76
konishi kayo & kondoo yukio	69102	206	86	0 0 1 13 33 126 103	6 13 224 5 1 12 37 16
elmore james	69101	462	71	1 32 118 57 77 55 67	4 23 335 20 0 16 159 36
cryptic wintermoon	69063	197	34	0 0 0 11 68 81 49	6 1 206 2 0 3 23 3
teriyaki boyz	69047	392	125	0 0 0 1 107 182 176	5 78 323 12 2 6 102 40
machine drum	69014	293	32	0 0 2 5 82 142 66	1 46 180 13 0 5 136 4
gare du nord	69013	341	90	0 1 7 104 114 68 59	2 8 429 7 1 18 15 13
big business	68995	269	21	0 0 2 5 95 103 58	3 2 145 10 0 1 167 6
les wriggles	68985	228	69	0 0 2 25 109 96 49	2 2 308 0 0 1 16 7
sundowner	68978	201	50	0 0 0 1 54 129 46	0 1 75 10 1 2 177 0
gorod	68951	257	16	0 0 1 4 75 92 75	2 17 136 17 0 9 94 18
allison crowe	68922	240	95	0 14 73 39 65 36 53	1 12 249 8 0 12 86 11
moonbeam	68901	603	102	0 0 1 3 137 269 225	2 17 647 7 6 18 38 10
zeraphine	68900	92	59	0 0 1 4 27 45 63	1 0 156 1 0 0 5 5
faith evans	68899	260	158	0 2 16 87 101 54 67	4 25 204 10 0 8 175 22
nadja	68894	321	32	0 0 1 38 174 33 59	2 17 267 14 1 2 86 16
jason webley	68874	157	105	0 0 0 36 119 44 44	4 1 149 12 1 8 115 6
this day & age	68871	107	79	0 0 0 0 17 111 40	1 15 48 4 1 1 120 5
chords	68848	250	52	0 0 0 1 79 107 78	0 3 315 0 0 0 11 1
scholastic deth	68835	200	25	0 0 0 1 29 139 49	0 6 96 10 1 1 105 28
dead boys	68832	258	119	0 1 2 54 123 80 64	2 10 218 7 3 1 147 41
lootpack	68817	435	41	0 0 1 6 177 156 62	2 16 325 18 4 1 144 17
such a surge	68810	199	27	0 0 1 1 52 92 47	0 3 237 0 0 0 2 2
die streuner	68796	216	58	0 0 1 39 114 42 49	3 3 284 1 0 1 3 4
automatic loveletter	68764	90	211	0 0 0 0 3 154 119	2 23 124 15 0 1 128 25
jordi savall	68720	347	98	0 2 27 109 95 43 57	1 23 347 8 0 24 84 23
r.l. burnside	68700	390	49	0 1 41 79 98 48 82	3 6 215 19 0 6 210 27
ballboy	68700	192	57	0 0 1 5 53 70 85	1 3 228 0 0 1 47 4
laura nyro	68690	209	64	0 3 43 44 37 41 58	4 46 150 4 1 3 90 16
angelo branduardi	68661	272	80	0 1 20 97 72 48 57	0 2 375 0 0 0 6 10
bloodflowerz	68658	142	72	0 0 0 2 64 68 62	1 5 181 3 0 2 16 16
skin	68598	281	231	0 1 2 22 101 242 82	4 9 443 7 1 70 6 11
engel	68594	224	46	0 0 0 0 73 115 62	1 0 260 4 0 3 11 4
erin mckeown	68579	168	120	0 1 15 33 43 65 82	1 6 97 8 0 3 218 5
big country	68575	244	54	0 1 17 25 59 68 82	1 7 224 7 0 1 92 9
aziza mustafa zadeh	68570	302	76	1 2 6 46 91 98 57	8 8 194 4 0 155 26 20
jakalope	68525	135	85	0 0 0 6 103 39 51	0 16 87 11 0 3 106 14
klaus schulze	68510	389	18	2 4 28 82 37 56 73	2 15 351 5 1 8 55 12
el bicho	68509	226	97	0 0 0 12 83 109 88	0 3 315 2 1 4 14 17
tim and eric	68500	298	35	0 0 0 0 137 108 50	2 2 36 17 2 0 306 3
skarface	68463	231	47	0 0 0 4 63 118 56	3 2 264 2 2 0 11 10
hollenthon	68451	313	63	0 0 0 6 152 109 73	3 5 304 7 0 12 46 24
acumen nation	68414	142	27	0 0 0 6 51 43 53	0 2 95 1 0 1 81 3
widespread panic	68406	145	16	0 0 3 8 17 38 65	0 6 25 0 0 0 147 2
impaled	68383	236	25	0 0 2 5 126 54 58	1 4 125 14 0 3 104 28
ef	68323	320	92	0 0 0 5 131 163 64	1 40 298 6 0 9 75 16
ah cama-sotz	68311	239	45	0 1 3 14 79 90 47	1 4 261 7 0 4 29 6
braille	68301	305	36	0 0 1 3 72 128 88	2 8 263 4 1 1 79 8
novastar	68267	350	113	0 0 6 101 164 72 71	1 0 498 0 1 5 3 2
eskorbuto	68257	240	63	0 0 1 4 129 95 59	1 4 193 1 8 4 39 82
two-mix	68224	159	55	0 0 0 1 75 95 34	0 40 74 3 1 0 104 22
the feelies	68213	272	69	0 1 6 56 103 58 70	2 10 172 9 0 5 193 6
soundtracks	68205	254	169	0 0 1 13 171 124 60	2 11 353 5 1 12 59 21
goodbooks	68165	245	132	0 0 2 15 72 132 97	1 11 300 8 0 3 69 21
sid	68151	67	193	0 0 0 1 17 113 99	0 35 149 7 0 2 53 42
grant green	68148	438	30	0 4 9 97 80 105 63	4 55 304 9 1 8 140 24
fjoergyn	68146	185	50	0 0 0 0 15 128 73	0 0 232 2 0 0 13 3
david garrett	68143	188	132	0 0 2 18 84 110 57	3 9 309 2 0 9 12 2
in the nursery	68133	194	42	0 0 1 28 37 54 73	1 1 199 5 1 2 59 5
international superheroes of hardcore	68120	291	57	0 0 0 0 22 134 162	1 7 224 13 0 3 88 29
leaf	68101	207	78	0 0 0 20 117 54 70	0 19 273 4 0 1 15 2
the gits	68091	150	103	0 0 1 5 84 81 53	1 5 178 5 1 3 73 15
young marble giants	68088	254	65	0 1 7 41 71 86 66	2 23 214 14 0 3 115 15
2pm	68085	121	161	0 0 0 1 28 123 103	0 49 157 9 1 2 79 13
persephone	68082	185	138	0 0 2 5 138 79 57	1 3 269 4 1 4 43 12
the wonder stuff	68057	247	39	0 0 1 6 72 102 51	0 12 250 7 0 2 53 4
carter the unstoppable sex machine	68050	271	25	0 0 1 26 129 42 57	0 3 297 11 0 9 26 2
koushik	68049	346	50	0 0 1 3 139 104 77	2 42 239 21 3 4 144 9
the coffinshakers	68025	162	54	0 0 0 2 81 51 64	2 3 203 5 2 0 13 14
dustin kensrue	68019	244	71	0 0 0 4 60 141 80	3 3 97 9 0 3 203 23
evereve	68011	209	74	0 0 0 3 110 64 75	4 2 261 3 0 9 12 9
jazz liberatorz	68006	402	75	0 0 1 4 151 183 66	2 55 365 13 2 6 68 25
donell jones	67964	320	188	0 0 6 72 204 40 77	14 25 306 11 2 3 182 11
across the universe soundtrack	67943	94	342	0 0 0 0 38 191 155	3 11 106 12 2 26 226 74
raheem devaughn	67939	259	210	1 1 8 55 119 87 90	7 22 211 9 1 3 257 15
foge foge bandido	67931	142	49	0 0 0 2 32 71 69	1 0 201 1 0 0 0 1
salem al fakir	67926	280	167	0 0 1 7 143 137 79	0 2 456 1 0 0 13 4
vas	67921	321	171	0 1 20 91 114 87 95	3 8 276 3 1 116 129 20
siekiera	67911	210	51	0 0 1 13 77 89 53	3 4 271 0 1 2 6 5
tyler hilton	67882	116	268	0 0 0 6 53 140 153	3 16 230 13 2 10 108 26
bomfunk mc's	67868	480	74	0 0 1 4 132 247 115	6 5 520 21 1 16 13 9
judge	67858	283	41	0 0 0 3 132 69 80	2 5 184 9 0 1 135 17
chairlift	67816	446	271	0 1 21 32 118 229 184	3 49 371 40 1 6 270 30
velcra	67813	193	73	0 0 0 3 96 77 63	1 8 261 2 1 2 8 5
the yellow monkey	67812	125	57	0 0 1 2 27 64 62	1 157 31 1 0 0 24 12
barathrum	67809	218	43	0 0 1 2 63 85 75	1 8 238 4 0 4 11 8
ira!	67793	400	116	0 0 2 57 120 177 96	1 2 32 0 1 0 4 504
connie francis	67786	364	166	2 133 47 88 44 58 69	3 18 402 11 1 26 111 31
jawbox	67781	287	43	0 0 1 16 64 112 89	1 5 118 8 1 0 218 19
ruudolf	67764	213	47	0 0 0 0 5 118 96	1 0 275 1 0 0 1 0
inhale exhale	67757	302	48	0 0 0 1 47 119 145	4 8 194 7 1 6 114 31
eskimo	67736	420	72	0 0 1 4 90 176 173	9 11 277 7 2 26 62 146
foreign beggars	67722	261	46	0 0 1 15 83 116 56	1 5 302 11 1 1 11 7
def con dos	67713	263	25	0 0 0 2 105 74 83	1 3 298 2 3 0 10 9
sug	67710	53	209	0 0 0 0 3 166 79	1 13 194 5 1 3 45 32
craft	67704	233	38	0 0 0 5 127 59 46	4 11 199 2 1 13 55 11
aghora	67697	299	36	0 0 0 6 143 74 68	2 22 224 5 1 21 45 32
hair	67629	200	186	0 0 1 38 109 120 70	1 4 320 6 1 20 39 22
the airborne toxic event	67628	324	157	0 0 1 70 145 114 67	2 8 219 6 1 2 280 8
tapes n tapes	67612	259	107	0 0 0 5 100 118 88	2 5 170 12 1 3 203 9
armin van buuren feat. sharon den adel	67609	699	217	0 0 1 3 161 204 467	9 19 858 6 2 25 31 22
jope ruonansuu	67597	239	16	0 0 2 3 51 76 86	0 0 276 0 0 1 0 0
bromheads jacket	67585	247	74	0 0 2 53 109 62 69	0 7 294 10 0 4 24 8
return to forever	67568	529	44	0 4 130 119 53 63 76	2 46 356 5 2 17 161 55
trevor rabin	67518	358	58	0 0 2 54 137 105 66	1 11 323 11 0 5 106 9
klaus nomi	67509	216	124	0 0 4 51 141 52 69	0 15 234 5 0 5 123 23
ayaka	67477	112	132	0 0 0 2 18 95 105	1 43 102 8 0 2 81 25
nate dogg	67454	369	23	0 0 0 3 92 107 133	1 7 336 15 1 1 46 17
zazie	67388	178	62	0 1 3 22 63 55 64	1 12 195 1 0 8 31 7
dead hearts	67376	212	38	0 0 0 0 5 150 73	1 0 154 9 1 0 96 8
alan	67375	129	100	0 0 1 13 20 96 71	0 95 77 13 0 0 61 16
army of lovers	67372	294	92	0 1 17 82 73 95 55	1 2 364 2 0 8 38 11
mf grimm	67358	262	12	0 0 0 15 146 33 53	6 3 170 11 1 1 103 5
terranova	67302	391	115	0 1 6 47 104 110 152	5 11 461 5 0 14 62 18
admiral freebee	67297	271	69	0 0 2 37 115 97 56	1 1 362 0 0 1 0 3
bongzilla	67261	295	33	0 0 1 5 158 68 63	1 11 205 9 1 3 115 14
electronic	67254	375	81	0 2 20 42 102 141 65	1 17 287 13 0 4 149 52
lech janerka	67252	183	93	0 0 0 4 142 34 54	1 0 281 4 0 2 1 0
panik	67235	115	100	0 0 0 0 14 91 95	3 0 116 0 1 93 6 3
decoded feedback	67230	246	73	0 2 2 36 89 82 62	1 2 243 6 1 2 80 9
bethany joy lenz	67227	72	292	0 0 0 2 18 147 167	2 12 260 7 1 8 69 31
nakagawa koutarou	67199	133	38	0 0 0 0 2 87 68	1 16 120 9 0 1 33 11
the afters	67121	244	156	0 0 0 4 124 127 84	3 31 94 7 1 1 250 39
internal affairs	67114	201	40	0 0 0 3 16 116 82	2 3 125 33 0 0 89 7
statik selektah	67092	337	31	0 0 0 3 78 160 81	2 3 317 8 1 0 69 5
truckfighters	67083	259	27	0 0 1 28 112 68 45	1 5 250 3 0 3 44 10
shapeshifter	67076	324	60	0 0 2 6 152 96 64	0 5 239 138 2 0 24 9
orquestra imperial	67062	216	145	0 0 0 25 108 126 54	1 11 23 0 0 1 6 344
hirano yoshihisa	67062	87	92	0 0 0 0 2 97 68	2 12 112 9 0 3 57 8
preschool tea party massacre	67030	165	43	0 0 0 0 15 91 79	1 7 106 7 0 2 80 14
angtoria	67017	316	162	0 0 5 80 80 190 59	6 7 373 7 0 23 68 31
stoa	67001	225	115	0 0 5 57 114 69 54	6 26 272 0 1 7 45 23
anabantha	66998	144	65	0 0 0 2 20 94 72	1 2 41 2 2 3 111 59
dark age	66965	256	38	0 0 0 3 67 139 60	5 4 271 2 1 4 17 7
busy signal	66953	306	90	0 0 3 21 111 122 75	3 6 323 6 17 2 62 8
the boo radleys	66939	308	50	0 1 14 60 96 87 62	2 32 247 9 0 4 96 25
+/-	66934	204	85	0 0 0 4 85 100 55	1 49 117 4 0 1 147 6
goya	66926	173	229	0 0 2 7 77 191 86	2 4 402 2 6 1 5 2
kuba	66922	374	66	0 1 5 10 56 211 75	4 15 385 12 1 20 51 8
starlight mints	66896	162	91	0 0 2 3 100 91 41	0 6 45 5 1 1 220 7
lead	66892	6	50	0 0 0 0 0 17 36	0 18 13 3 0 0 28 3
attack in black	66882	177	49	0 0 0 1 49 87 58	0 5 77 10 0 1 154 1
nunslaughter	66859	209	34	0 0 0 4 103 43 51	2 8 175 7 0 2 55 10
hird	66855	556	221	1 3 8 99 117 237 143	4 22 644 12 3 51 107 32
eyedea & abilities	66839	265	52	0 0 0 4 84 99 79	3 3 100 9 1 5 216 4
the prize fighter inferno	66809	164	44	0 0 0 2 21 105 63	0 8 61 12 0 0 137 2
massilia sound system	66800	245	55	0 1 1 31 91 84 56	3 4 305 3 1 4 18 9
